book-imbalance-0.2-5-1|mid_price|timestamp
-844.9874811433256|4627000.0|2024-04-25 00:09:46
-688.5984295783564|4627500.0|2024-04-25 00:09:51
-320.4222220322117|4627000.0|2024-04-25 00:09:56
-697.69798566401|4627500.0|2024-04-25 00:10:01
-1064.823403305374|4626500.0|2024-04-25 00:10:06
-1181.658290984109|4626500.0|2024-04-25 00:10:11
-726.0692700808868|4626500.0|2024-04-25 00:10:16
-504.94147804472595|4627000.0|2024-04-25 00:10:21
-195.968457355164|4627000.0|2024-04-25 00:10:26
-482.72081523388624|4627000.0|2024-04-25 00:10:31
-565.4301946498454|4627500.0|2024-04-25 00:10:36
234.94312540069222|4628000.0|2024-04-25 00:10:41
248.6004658602178|4627500.0|2024-04-25 00:10:46
280.4959584288299|4626500.0|2024-04-25 00:10:51
-884.8492064084858|4628000.0|2024-04-25 00:10:56
-1525.9147321935743|4628000.0|2024-04-25 00:11:01
-655.3063377179205|4626000.0|2024-04-25 00:11:06
-635.1921456363052|4626000.0|2024-04-25 00:11:11
-390.47372182644904|4625500.0|2024-04-25 00:11:16
-209.35165735147893|4625500.0|2024-04-25 00:11:20
-784.8146526636556|4625500.0|2024-04-25 00:11:25
-387.31138100940734|4625500.0|2024-04-25 00:11:30
-463.21199909970164|4625500.0|2024-04-25 00:11:35
-137.04598573129624|4625500.0|2024-04-25 00:11:40
-80.07021209411323|4625500.0|2024-04-25 00:11:45
-499.55791739560664|4626000.0|2024-04-25 00:11:50
-484.2706828843802|4626000.0|2024-04-25 00:11:55
-680.6872384240851|4625500.0|2024-04-25 00:12:00
-392.7717213043943|4625500.0|2024-04-25 00:12:05
-873.9969761120155|4625500.0|2024-04-25 00:12:10
-54.879545679315925|4624500.0|2024-04-25 00:12:15
-1132.08997250814|4627000.0|2024-04-25 00:12:20
-93.89428265951574|4625500.0|2024-04-25 00:12:25
-247.49363370519131|4626000.0|2024-04-25 00:12:30
-528.7315362021327|4627000.0|2024-04-25 00:12:35
-312.34752226341516|4629000.0|2024-04-25 00:12:40
912.7828708356246|4625500.0|2024-04-25 00:12:45
805.8848433969542|4625500.0|2024-04-25 00:12:50
1373.7528127823025|4625500.0|2024-04-25 00:12:55
982.9375693546608|4626500.0|2024-04-25 00:13:00
858.3767962809652|4626500.0|2024-04-25 00:13:05
343.4607815584168|4624500.0|2024-04-25 00:13:10
-187.3991902107373|4626000.0|2024-04-25 00:13:15
-2.841816393658519|4626000.0|2024-04-25 00:13:20
-250.25065674167126|4627000.0|2024-04-25 00:13:25
-570.7861361941323|4627000.0|2024-04-25 00:13:30
-245.79111258126795|4627000.0|2024-04-25 00:13:35
-644.7463591881096|4628500.0|2024-04-25 00:13:40
-669.1735207447782|4627500.0|2024-04-25 00:13:45
-669.1735207447782|4627500.0|2024-04-25 00:13:50
-665.541542975232|4627500.0|2024-04-25 00:13:55
-666.5363937290385|4627500.0|2024-04-25 00:14:00
-741.1897233398631|4627000.0|2024-04-25 00:14:05
32.157980603165925|4626500.0|2024-04-25 00:14:10
-814.5350158959627|4625500.0|2024-04-25 00:14:15
-386.32715008128434|4624500.0|2024-04-25 00:14:20
-126.94615687523037|4625000.0|2024-04-25 00:14:25
-552.8934742119163|4624000.0|2024-04-25 00:14:30
-58.203966912813485|4623500.0|2024-04-25 00:14:35
131.4211789118126|4624500.0|2024-04-25 00:14:40
-272.8199165305123|4626000.0|2024-04-25 00:14:45
-452.2992993099615|4626000.0|2024-04-25 00:14:50
30.503859842196107|4626500.0|2024-04-25 00:14:55
-103.39648479502648|4626500.0|2024-04-25 00:15:00
-1541.97748580575|4627500.0|2024-04-25 00:15:05
-1633.0310782529414|4627000.0|2024-04-25 00:15:10
-1052.4756717300043|4625000.0|2024-04-25 00:15:15
-548.828280092217|4623000.0|2024-04-25 00:15:20
-22.8243523593992|4623000.0|2024-04-25 00:15:25
-40.02033540699631|4623000.0|2024-04-25 00:15:30
-197.80840171687305|4620500.0|2024-04-25 00:15:35
-290.7151229958981|4621500.0|2024-04-25 00:15:40
-851.4456862993538|4622500.0|2024-04-25 00:15:45
-276.95439004153013|4622500.0|2024-04-25 00:15:50
-585.0058829346672|4623000.0|2024-04-25 00:15:55
1131.2172092078254|4621500.0|2024-04-25 00:16:00
-82.0685704946518|4622000.0|2024-04-25 00:16:05
-396.3747669523582|4622500.0|2024-04-25 00:16:10
-190.20059439726174|4623500.0|2024-04-25 00:16:15
-89.14034302532673|4623500.0|2024-04-25 00:16:20
-213.8293379964307|4624500.0|2024-04-25 00:16:25
-764.5908255083486|4624000.0|2024-04-25 00:16:30
-1017.8957448089495|4623500.0|2024-04-25 00:16:35
-510.8447250658646|4622500.0|2024-04-25 00:16:40
-556.0255382694304|4621500.0|2024-04-25 00:16:45
-509.5548131559044|4621500.0|2024-04-25 00:16:50
-985.6691184965894|4621500.0|2024-04-25 00:16:55
-521.8947049379349|4620500.0|2024-04-25 00:17:00
-255.33983516227454|4620000.0|2024-04-25 00:17:05
169.19530632160604|4622500.0|2024-04-25 00:17:10
27.35338486917317|4622000.0|2024-04-25 00:17:14
-87.73147083539516|4624000.0|2024-04-25 00:17:19
333.0559484809637|4625000.0|2024-04-25 00:17:24
1304.8527673678473|4625000.0|2024-04-25 00:17:29
1288.514444780536|4625000.0|2024-04-25 00:17:34
3004.8219407862052|4624500.0|2024-04-25 00:17:39
3254.0591790722683|4624500.0|2024-04-25 00:17:44
1756.6161834932864|4626500.0|2024-04-25 00:17:49
-2273.574694065377|4630500.0|2024-04-25 00:17:54
993.9723424715921|4629000.0|2024-04-25 00:17:59
322.16305613238364|4630000.0|2024-04-25 00:18:04
-834.7390322610736|4630000.0|2024-04-25 00:18:09
-608.865047045052|4630000.0|2024-04-25 00:18:14
-35.82838027179241|4630500.0|2024-04-25 00:18:19
-291.98942411039025|4630000.0|2024-04-25 00:18:24
-419.79606509860605|4629500.0|2024-04-25 00:18:29
-1249.3511728113517|4629000.0|2024-04-25 00:18:34
-1432.2651990978047|4629000.0|2024-04-25 00:18:39
-299.3486019009724|4628000.0|2024-04-25 00:18:44
-1099.1505901254714|4628500.0|2024-04-25 00:18:49
-791.4071782249957|4620500.0|2024-04-25 00:18:54
-312.5158039042726|4617500.0|2024-04-25 00:18:59
-344.9206497836858|4617500.0|2024-04-25 00:19:04
-589.973391469568|4617500.0|2024-04-25 00:19:09
1123.0899673644453|4612500.0|2024-04-25 00:19:14
-760.4352031145245|4614000.0|2024-04-25 00:19:19
608.6031136373058|4614500.0|2024-04-25 00:19:24
936.2493855487555|4615000.0|2024-04-25 00:19:29
830.2088572541252|4617000.0|2024-04-25 00:19:34
735.3391299340874|4616500.0|2024-04-25 00:19:39
1229.5500700250268|4616500.0|2024-04-25 00:19:44
500.5958406915888|4616500.0|2024-04-25 00:19:49
623.8727599857375|4616500.0|2024-04-25 00:19:54
985.8566658915952|4617000.0|2024-04-25 00:19:59
837.7311004903167|4615500.0|2024-04-25 00:20:04
-229.76016779057682|4616000.0|2024-04-25 00:20:09
-188.586120409891|4615500.0|2024-04-25 00:20:14
-515.6839951854199|4616500.0|2024-04-25 00:20:19
1076.3694808259606|4615500.0|2024-04-25 00:20:24
310.53213711548597|4615500.0|2024-04-25 00:20:28
45.45973463263363|4615500.0|2024-04-25 00:20:33
-585.4205184606835|4617000.0|2024-04-25 00:20:38
-153.73372594360262|4617000.0|2024-04-25 00:20:43
-921.377966478467|4619500.0|2024-04-25 00:20:48
55.961566872894764|4617000.0|2024-04-25 00:20:53
-20.640995988622308|4617000.0|2024-04-25 00:20:58
-175.63038908597082|4616500.0|2024-04-25 00:21:03
-584.488498724997|4617000.0|2024-04-25 00:21:08
-384.47505821753293|4617000.0|2024-04-25 00:21:13
-326.52914477325976|4615500.0|2024-04-25 00:21:18
-238.20944655686617|4616000.0|2024-04-25 00:21:23
17.18212636653334|4614500.0|2024-04-25 00:21:28
53.89197436161339|4613500.0|2024-04-25 00:21:33
385.6318376250565|4613500.0|2024-04-25 00:21:38
375.3076401464641|4613500.0|2024-04-25 00:21:43
648.0289917532355|4612500.0|2024-04-25 00:21:48
391.5543938251212|4612500.0|2024-04-25 00:21:53
2765.090340563096|4613000.0|2024-04-25 00:21:58
600.9469497296959|4613500.0|2024-04-25 00:22:03
1821.4073228128254|4613500.0|2024-04-25 00:22:08
1491.231437690556|4615500.0|2024-04-25 00:22:13
3017.227776411921|4616000.0|2024-04-25 00:22:18
703.4688080009073|4617500.0|2024-04-25 00:22:23
1197.6386797521263|4618500.0|2024-04-25 00:22:28
1082.6620452813804|4619000.0|2024-04-25 00:22:33
691.7557639023289|4620000.0|2024-04-25 00:22:38
34.59130824357271|4620000.0|2024-04-25 00:22:43
232.6335072191432|4620000.0|2024-04-25 00:22:48
-147.37033725343645|4620000.0|2024-04-25 00:22:53
-187.93083211500198|4620000.0|2024-04-25 00:22:58
-1017.6323839230463|4620000.0|2024-04-25 00:23:03
-450.97878672741354|4619000.0|2024-04-25 00:23:08
-756.688295006752|4620000.0|2024-04-25 00:23:13
-565.4808243755251|4619500.0|2024-04-25 00:23:17
-1508.7585670296103|4620000.0|2024-04-25 00:23:22
-36.02490991074592|4620000.0|2024-04-25 00:23:27
422.1779241692275|4620000.0|2024-04-25 00:23:32
-1599.890818182379|4622500.0|2024-04-25 00:23:37
-334.7761742863804|4620500.0|2024-04-25 00:23:42
339.42938582319766|4620000.0|2024-04-25 00:23:47
454.4793898863718|4620000.0|2024-04-25 00:23:52
-110.31357660889626|4619500.0|2024-04-25 00:23:57
-117.74343225266784|4620000.0|2024-04-25 00:24:02
-163.81584866996855|4618500.0|2024-04-25 00:24:07
-686.8039496578276|4615500.0|2024-04-25 00:24:12
-756.8472660472617|4616500.0|2024-04-25 00:24:17
-819.2908085677773|4617000.0|2024-04-25 00:24:22
-695.1161987455562|4617500.0|2024-04-25 00:24:27
-982.1113597694784|4615500.0|2024-04-25 00:24:32
-375.0525154490024|4616000.0|2024-04-25 00:24:37
1249.6967157814652|4614000.0|2024-04-25 00:24:42
-331.74567566253245|4616000.0|2024-04-25 00:24:47
-407.1282523246482|4616000.0|2024-04-25 00:24:52
673.2756079770625|4615500.0|2024-04-25 00:24:57
671.6676248684525|4615000.0|2024-04-25 00:25:02
161.9843033477664|4615500.0|2024-04-25 00:25:07
529.0507186781615|4615500.0|2024-04-25 00:25:12
372.1736640725285|4615000.0|2024-04-25 00:25:17
176.69766810629517|4614500.0|2024-04-25 00:25:22
-603.8647235753015|4614500.0|2024-04-25 00:25:27
213.0829633725807|4615000.0|2024-04-25 00:25:32
243.32498263567686|4614500.0|2024-04-25 00:25:37
425.34810284525156|4614500.0|2024-04-25 00:25:42
484.8428147472441|4614000.0|2024-04-25 00:25:47
374.58866401948035|4615000.0|2024-04-25 00:25:52
-60.021341611631215|4614500.0|2024-04-25 00:25:57
260.8299337271601|4614500.0|2024-04-25 00:26:02
-93.53140508383512|4614000.0|2024-04-25 00:26:07
-9.989030721597373|4612500.0|2024-04-25 00:26:12
440.4977260893211|4612500.0|2024-04-25 00:26:17
716.8062676917762|4612500.0|2024-04-25 00:26:22
-446.4640309493989|4614000.0|2024-04-25 00:26:27
325.296248386614|4612500.0|2024-04-25 00:26:32
24.617655146867037|4612500.0|2024-04-25 00:26:37
-210.7785840369761|4612500.0|2024-04-25 00:26:41
499.3890474708751|4612500.0|2024-04-25 00:26:46
208.35757408943027|4612500.0|2024-04-25 00:26:51
91.58588079549372|4612500.0|2024-04-25 00:26:56
430.6228951346129|4612500.0|2024-04-25 00:27:01
663.4555041585118|4612500.0|2024-04-25 00:27:06
955.2559118736535|4612000.0|2024-04-25 00:27:11
1277.2396795982495|4612500.0|2024-04-25 00:27:16
1392.9211206249893|4612000.0|2024-04-25 00:27:21
475.1250071786344|4612000.0|2024-04-25 00:27:26
661.8894175803289|4612000.0|2024-04-25 00:27:31
280.7487303968519|4612000.0|2024-04-25 00:27:36
-261.63447962421924|4612000.0|2024-04-25 00:27:41
87.91909870970994|4612000.0|2024-04-25 00:27:46
-176.47771901730448|4612000.0|2024-04-25 00:27:51
918.3716198923066|4612000.0|2024-04-25 00:27:56
269.3624641317874|4612000.0|2024-04-25 00:28:01
211.56149173527956|4612000.0|2024-04-25 00:28:06
-331.3018785137683|4612000.0|2024-04-25 00:28:11
-214.5668803183362|4611500.0|2024-04-25 00:28:16
-237.2320794183761|4611500.0|2024-04-25 00:28:21
-231.61540911812335|4611500.0|2024-04-25 00:28:26
53.32286940421909|4611500.0|2024-04-25 00:28:31
183.40649184770882|4610500.0|2024-04-25 00:28:36
437.52929988875985|4610500.0|2024-04-25 00:28:41
839.9904846055433|4611500.0|2024-04-25 00:28:46
1105.5192643655464|4611000.0|2024-04-25 00:28:51
971.9252182226628|4611500.0|2024-04-25 00:28:56
747.2701014233753|4611500.0|2024-04-25 00:29:00
-224.00566527899355|4611000.0|2024-04-25 00:29:05
-88.35098904464394|4611000.0|2024-04-25 00:29:10
-248.4023864325136|4611500.0|2024-04-25 00:29:15
-179.2433059439063|4611500.0|2024-04-25 00:29:20
-114.47397495154291|4611000.0|2024-04-25 00:29:25
360.9425600320101|4611500.0|2024-04-25 00:29:30
333.9173457538709|4611500.0|2024-04-25 00:29:35
79.94047518447042|4610500.0|2024-04-25 00:29:40
-458.38286366313696|4610500.0|2024-04-25 00:29:45
-504.7691571014002|4610500.0|2024-04-25 00:29:50
-731.6822107769549|4609500.0|2024-04-25 00:29:55
-907.8164882110432|4609500.0|2024-04-25 00:30:00
-898.7728553954512|4609500.0|2024-04-25 00:30:05
-888.9755786424503|4608500.0|2024-04-25 00:30:10
-809.2617749078199|4607500.0|2024-04-25 00:30:15
-176.5556867737323|4608000.0|2024-04-25 00:30:20
122.67036653961986|4608500.0|2024-04-25 00:30:25
304.12493248004466|4609500.0|2024-04-25 00:30:30
968.0503614163026|4608500.0|2024-04-25 00:30:35
-467.54318276327103|4610000.0|2024-04-25 00:30:40
252.88782624155283|4610000.0|2024-04-25 00:30:45
-638.9599755434319|4610500.0|2024-04-25 00:30:50
-16.145290781743824|4609000.0|2024-04-25 00:30:55
-770.6383767323568|4609500.0|2024-04-25 00:31:00
-1905.979608554393|4609000.0|2024-04-25 00:31:05
-915.1038268273696|4608000.0|2024-04-25 00:31:10
488.913510305807|4606500.0|2024-04-25 00:31:15
-112.47560534346849|4608000.0|2024-04-25 00:31:20
450.6524775912985|4608000.0|2024-04-25 00:31:25
1085.3619321761653|4608500.0|2024-04-25 00:31:30
1292.8820383735|4608500.0|2024-04-25 00:31:35
1054.3891676636413|4609500.0|2024-04-25 00:31:39
878.0670947851613|4610000.0|2024-04-25 00:31:44
-100.38014680985361|4611000.0|2024-04-25 00:31:49
-1214.025255200453|4610500.0|2024-04-25 00:31:54
147.10177371744066|4611000.0|2024-04-25 00:31:59
-283.9101672247052|4611500.0|2024-04-25 00:32:04
-421.16423612833023|4610500.0|2024-04-25 00:32:09
-378.2297571506351|4610500.0|2024-04-25 00:32:14
-185.17868155799806|4610500.0|2024-04-25 00:32:19
295.1158938072622|4611500.0|2024-04-25 00:32:24
-88.31425022520125|4611500.0|2024-04-25 00:32:29
692.6701813917607|4610500.0|2024-04-25 00:32:34
-315.49366548191756|4612500.0|2024-04-25 00:32:39
-77.11358015425503|4613000.0|2024-04-25 00:32:44
285.324633307755|4613500.0|2024-04-25 00:32:49
-272.3435905352235|4613500.0|2024-04-25 00:32:54
92.53381141647696|4614000.0|2024-04-25 00:32:59
-827.5567525969818|4615000.0|2024-04-25 00:33:04
-536.2185765681788|4613500.0|2024-04-25 00:33:09
-492.0443082898855|4614000.0|2024-04-25 00:33:14
362.51132697146386|4611500.0|2024-04-25 00:33:19
-804.2337376009673|4612500.0|2024-04-25 00:33:24
-275.00028470437974|4613000.0|2024-04-25 00:33:29
1038.8615361284465|4610500.0|2024-04-25 00:33:34
-44.43238008953631|4612000.0|2024-04-25 00:33:39
-592.9993163505569|4613000.0|2024-04-25 00:33:44
-579.3979520173743|4613000.0|2024-04-25 00:33:49
-651.865919906646|4611500.0|2024-04-25 00:33:54
-798.9757755678147|4611500.0|2024-04-25 00:33:59
-372.8624692913145|4610500.0|2024-04-25 00:34:04
-567.6741158198565|4611000.0|2024-04-25 00:34:09
-627.1941226189956|4611500.0|2024-04-25 00:34:14
-371.6147968079895|4611500.0|2024-04-25 00:34:19
-444.0358752934262|4612500.0|2024-04-25 00:34:24
50.8383078975603|4611500.0|2024-04-25 00:34:28
60.68364368472248|4612500.0|2024-04-25 00:34:33
99.00386903155595|4613000.0|2024-04-25 00:34:38
708.4672279199585|4612500.0|2024-04-25 00:34:43
-508.9816277856007|4614000.0|2024-04-25 00:34:48
-635.9426215235144|4615000.0|2024-04-25 00:34:53
-286.8477051984519|4614500.0|2024-04-25 00:34:58
212.05399220529944|4616000.0|2024-04-25 00:35:03
-137.77121141180396|4615500.0|2024-04-25 00:35:08
-712.5892770262435|4615500.0|2024-04-25 00:35:13
133.5648941155523|4614500.0|2024-04-25 00:35:18
-879.3904511649162|4615000.0|2024-04-25 00:35:23
184.87109264265746|4614000.0|2024-04-25 00:35:28
-752.2178250681609|4614000.0|2024-04-25 00:35:33
-578.798884049058|4613500.0|2024-04-25 00:35:38
-634.6666852654889|4613500.0|2024-04-25 00:35:43
-912.9080697093159|4612000.0|2024-04-25 00:35:48
-767.8282741708681|4611500.0|2024-04-25 00:35:53
-856.3715846156701|4611500.0|2024-04-25 00:35:58
-989.0528595810756|4612000.0|2024-04-25 00:36:03
-702.240616125986|4611500.0|2024-04-25 00:36:08
-363.98528505302966|4611500.0|2024-04-25 00:36:13
-648.994499117136|4611500.0|2024-04-25 00:36:18
-912.1321093458682|4612000.0|2024-04-25 00:36:23
-813.7464499073103|4611500.0|2024-04-25 00:36:28
-1109.6321457764134|4612000.0|2024-04-25 00:36:33
-301.2100511165336|4610500.0|2024-04-25 00:36:38
-1375.7354531139135|4612500.0|2024-04-25 00:36:43
-698.7281139297411|4611000.0|2024-04-25 00:36:48
-774.4969641324133|4610000.0|2024-04-25 00:36:53
-506.98225671518594|4608000.0|2024-04-25 00:36:58
-340.5424745399505|4607500.0|2024-04-25 00:37:03
1697.0160978278145|4604500.0|2024-04-25 00:37:08
1600.379714742303|4604500.0|2024-04-25 00:37:13
-1073.602326325141|4607500.0|2024-04-25 00:37:18
-254.73916500154883|4605000.0|2024-04-25 00:37:23
-495.14468256384134|4600500.0|2024-04-25 00:37:28
-1129.0545084970072|4599500.0|2024-04-25 00:37:33
-494.54814712982625|4596500.0|2024-04-25 00:37:38
-355.7695786822587|4593000.0|2024-04-25 00:37:42
225.5501420656219|4593500.0|2024-04-25 00:37:47
292.14694435801357|4594500.0|2024-04-25 00:37:52
329.76139692775905|4595000.0|2024-04-25 00:37:57
721.4032459706068|4595500.0|2024-04-25 00:38:02
-124.98083053715527|4594500.0|2024-04-25 00:38:07
218.06170328054577|4597000.0|2024-04-25 00:38:12
540.3989568417892|4597000.0|2024-04-25 00:38:17
436.6736552072689|4600000.0|2024-04-25 00:38:22
986.4167803833261|4600500.0|2024-04-25 00:38:27
346.9616603581235|4602000.0|2024-04-25 00:38:32
-286.01174970623106|4602500.0|2024-04-25 00:38:37
-649.1766175106168|4603000.0|2024-04-25 00:38:42
-420.6921955756843|4602500.0|2024-04-25 00:38:47
-50.18873360008001|4601500.0|2024-04-25 00:38:52
84.29224378522485|4601500.0|2024-04-25 00:38:57
394.3521698433906|4601500.0|2024-04-25 00:39:02
-226.08465666417032|4600500.0|2024-04-25 00:39:07
525.2422077869996|4602500.0|2024-04-25 00:39:12
216.96488845720887|4603000.0|2024-04-25 00:39:17
862.6262681642547|4604000.0|2024-04-25 00:39:22
1736.9770460492|4604000.0|2024-04-25 00:39:27
719.0684099448845|4602000.0|2024-04-25 00:39:32
423.8742473330349|4602000.0|2024-04-25 00:39:37
555.0871219709516|4602500.0|2024-04-25 00:39:42
1270.6749613201246|4602500.0|2024-04-25 00:39:47
445.539128690958|4602000.0|2024-04-25 00:39:52
319.51301195658743|4602000.0|2024-04-25 00:39:57
798.0949446940795|4600500.0|2024-04-25 00:40:02
275.98231962509453|4601500.0|2024-04-25 00:40:06
197.03785589151084|4602000.0|2024-04-25 00:40:11
-163.21464875619859|4599500.0|2024-04-25 00:40:16
-1052.9344406286255|4597500.0|2024-04-25 00:40:21
-730.015723454766|4593500.0|2024-04-25 00:40:26
-458.0743143344298|4593500.0|2024-04-25 00:40:31
1401.8814633637667|4592500.0|2024-04-25 00:40:36
-1230.3759547658265|4595000.0|2024-04-25 00:40:41
-94.29340741969645|4593500.0|2024-04-25 00:40:46
54.56173345260322|4594000.0|2024-04-25 00:40:51
-717.3834909098223|4595000.0|2024-04-25 00:40:56
-406.9671375853941|4595000.0|2024-04-25 00:41:01
245.78972408082336|4593500.0|2024-04-25 00:41:06
947.260530504398|4590500.0|2024-04-25 00:41:11
-343.33702828735113|4593000.0|2024-04-25 00:41:16
-375.9877720111981|4593500.0|2024-04-25 00:41:21
-291.35416443273425|4595000.0|2024-04-25 00:41:26
289.85963904857635|4594000.0|2024-04-25 00:41:31
-336.7298659933731|4593000.0|2024-04-25 00:41:36
-279.4950729086995|4593000.0|2024-04-25 00:41:41
-3.7142244409769773|4593000.0|2024-04-25 00:41:46
