timestamp|side|price|quantity|calculated_amount|fee|PnL|cumulative_PnL|current_quantity
2024-03-14 22:52:00|1|101239000|0.07498154|7591056.12806|3795.52|7587260.60806|-9167512.198450062|0.08830333000000108
2024-03-14 22:52:00|1|101239000|0.00405841|410869.36999000004|205.43|410663.93999000004|-8756848.258460062|0.08424492000000108
2024-03-14 22:52:00|0|101112000|0.12401163|12539063.93256|6269.53|-12545333.46256|-21302181.72102006|0.2082565500000011
2024-03-14 22:52:00|0|101102000|0.2|20220400.0|10110.2|-20230510.2|-41532691.92102006|0.4082565500000011
2024-03-14 22:52:00|0|101147000|0.2|20229400.0|10114.7|-20239514.7|-61772206.621020064|0.6082565500000011
2024-03-14 22:52:00|0|101359000|0.14745629999999998|14946023.111699998|7473.01|-14953496.121699998|-76725702.74272007|0.7557128500000011
2024-03-14 22:52:00|0|101174000|0.00331278|335167.20372|167.58|-335334.78372|-77061037.52644007|0.7590256300000011
2024-03-14 22:52:00|0|101174000|0.00296701|300184.26974|150.09|-300334.35974000004|-77361371.88618007|0.7619926400000011
2024-03-14 22:52:00|0|101174000|0.00077902|78816.56947999999|39.4|-78855.96947999999|-77440227.85566007|0.7627716600000011
2024-03-14 22:52:00|0|101174000|0.00960447|971722.64778|485.86|-972208.50778|-78412436.36344007|0.772376130000001
2024-03-14 22:52:00|1|101275000|0.0166|1681165.0|840.58|1680324.42|-76732111.94344006|0.7557761300000011
2024-03-14 22:52:00|0|101359000|0.0525437|5325776.8883|2662.88|-5328439.7683|-82060551.71174006|0.8083198300000011
2024-03-14 22:52:00|1|101239000|0.08328752|8431945.23728|4215.97|8427729.26728|-73632822.44446006|0.7250323100000011
2024-03-14 22:52:00|1|101281000|0.4|40512400.0|20256.2|40492143.8|-33140678.644460067|0.3250323100000011
2024-03-14 22:52:00|1|101239000|0.03386146|3428100.3489400004|1714.05|3426386.2989400006|-29714292.345520068|0.2911708500000011
2024-03-14 22:52:00|0|101133000|0.07598837|7684931.82321|3842.46|-7688774.28321|-37403066.628730066|0.3671592200000011
2024-03-14 22:52:00|1|101240000|0.03058984|3096915.4016|1548.45|3095366.9516|-34307699.677130066|0.33656938000000114
2024-03-14 22:52:00|1|101240000|0.16941016|17151084.5984|8575.54|17142509.0584|-17165190.618730064|0.16715922000000114
2024-03-14 22:52:00|1|101762000|0.00581904|592157.14848|296.07|591861.07848|-16573329.540250065|0.16134018000000114
2024-03-14 22:52:00|1|101762000|0.00056839|57840.50318|28.92|57811.58318|-16515517.957070066|0.16077179000000114
2024-03-14 22:52:00|1|101704000|0.09499398|9661267.74192|4830.63|9656437.11192|-6859080.845150067|0.06577781000000113
2024-03-14 22:52:00|1|101704000|9.823e-05|9990.38392|4.99|9985.39392|-6849095.451230067|0.06567958000000113
2024-03-14 22:52:00|1|101704000|0.00039294|39963.56976|19.98|39943.589759999995|-6809151.861470067|0.06528664000000113
2024-03-14 22:52:00|1|101704000|0.0076|772950.4|386.47|772563.93|-6036587.931470067|0.05768664000000113
2024-03-14 22:52:00|1|101704000|9.815e-05|9982.2476|4.99|9977.2576|-6026610.673870067|0.05758849000000113
2024-03-14 22:52:00|1|101756000|0.2|20351200.0|10175.6|20341024.4|14314413.72612993|-0.14241150999999888
2024-03-14 22:52:00|0|101110000|0.2|20222000.0|10111.0|-20232111.0|-5917697.2738700695|0.05758849000000113
2024-03-14 22:52:00|0|101111000|0.00157582|159332.73601999998|79.66|-159412.39602|-6077109.669890069|0.05916431000000113
2024-03-14 22:52:00|0|101111000|0.01335928|1350770.1600799998|675.38|-1351445.5400799997|-7428555.209970069|0.07252359000000112
2024-03-14 22:52:00|0|101111000|0.08655508|8751670.693880001|4375.83|-8756046.523880001|-16184601.73385007|0.15907867000000114
2024-03-14 22:52:00|0|101111000|0.08034215|8123475.12865|4061.73|-8127536.858650001|-24312138.59250007|0.23942082000000114
2024-03-14 22:52:00|0|101111000|0.01816767|1836951.28137|918.47|-1837869.75137|-26150008.34387007|0.25758849000000117
2024-03-14 22:52:00|1|101580000|0.0547|5556426.0|2778.21|5553647.79|-20596360.55387007|0.20288849000000117
2024-03-14 22:52:00|1|101239000|0.00282331|285829.08109|142.91|285686.17109|-20310674.38278007|0.20006518000000117
2024-03-14 22:53:00|0|101672000|0.02955107|3004516.38904|1502.25|-3006018.63904|-23316693.021820072|0.2296162500000012
2024-03-14 22:53:00|0|101672000|0.00960076|976128.47072|488.06|-976616.53072|-24293309.55254007|0.23921701000000117
2024-03-14 22:53:00|0|101672000|0.04489629|4564695.59688|2282.34|-4566977.93688|-28860287.48942007|0.2841133000000012
2024-03-14 22:53:00|0|101672000|5e-05|5083.6|2.54|-5086.14|-28865373.62942007|0.2841633000000012
2024-03-14 22:53:00|0|101672000|0.001|101672.0|50.83|-101722.83|-28967096.45942007|0.2851633000000012
2024-03-14 22:53:00|0|101672000|0.02625282|2669176.71504|1334.58|-2670511.29504|-31637607.75446007|0.3114161200000012
2024-03-14 22:53:00|0|101672000|0.00491826|500049.33071999997|250.02|-500299.35072|-32137907.10518007|0.3163343800000012
2024-03-14 22:53:00|0|101672000|0.012|1220064.0|610.03|-1220674.03|-33358581.13518007|0.3283343800000012
2024-03-14 22:53:00|1|101805000|0.2|20361000.0|10180.5|20350819.5|-13007761.635180071|0.1283343800000012
2024-03-14 22:53:00|0|101672000|0.00216581|220202.23432|110.1|-220312.33432|-13228073.96950007|0.13050019000000118
2024-03-14 22:53:00|0|101644000|0.00102939|104631.31716|52.31|-104683.62716|-13332757.59666007|0.13152958000000117
2024-03-14 22:53:00|0|101672000|0.01444346|1468495.46512|734.24|-1469229.70512|-14801987.301780071|0.14597304000000116
2024-03-14 22:53:00|0|101672000|0.05512153|5604316.19816|2802.15|-5607118.3481600005|-20409105.649940073|0.20109457000000117
2024-03-14 22:53:00|1|101878000|0.1500878|15290644.8884|7645.32|15282999.5684|-5126106.081540074|0.05100677000000117
2024-03-14 22:53:00|1|101857000|0.04677725|4764590.35325|2382.29|4762208.06325|-363898.01829007454|0.004229520000001173
2024-03-14 22:53:00|1|101857000|0.06120547|6234205.55779|3117.1|6231088.45779|5867190.439499926|-0.056975949999998825
2024-03-14 22:53:00|1|101857000|0.02|2037140.0|1018.57|2036121.43|7903311.8694999255|-0.07697594999999882
2024-03-14 22:53:00|1|101857000|0.00981768|999999.4317600001|499.99|999499.4417600001|8902811.311259925|-0.08679362999999882
2024-03-14 22:53:00|1|101857000|0.02395277|2439757.2938900003|1219.87|2438537.42389|11341348.735149926|-0.11074639999999882
2024-03-14 22:53:00|1|101857000|0.00196353|199999.27521|99.99|199899.28521|11541248.020359926|-0.11270992999999882
2024-03-14 22:53:00|1|101857000|0.02653846|2703127.92022|1351.56|2701776.36022|14243024.380579926|-0.13924838999999883
2024-03-14 22:53:00|1|101878000|0.00768513|782945.67414|391.47|782554.20414|15025578.584719926|-0.14693351999999885
2024-03-14 22:53:00|1|101875000|0.00098461|100307.14374999999|50.15|100256.99375|15125835.578469926|-0.14791812999999884
2024-03-14 22:53:00|1|101875000|0.00490783|499985.18125|249.99|499735.19125000003|15625570.769719927|-0.15282595999999884
2024-03-14 22:53:00|1|101875000|0.03630756|3698832.6750000003|1849.41|3696983.265|19322554.034719925|-0.18913351999999883
2024-03-14 22:53:00|0|101644000|0.00924734|939936.62696|469.96|-940406.58696|18382147.447759926|-0.17988617999999884
2024-03-14 22:53:00|1|101857000|0.00974484|992580.16788|496.29|992083.8778799999|19374231.325639926|-0.18963101999999885
2024-03-14 22:53:00|0|101644000|0.00985161|1001357.04684|500.67|-1001857.71684|18372373.608799927|-0.17977940999999883
2024-03-14 22:53:00|1|101602000|0.00752088|764136.44976|382.06|763754.3897599999|19136127.998559926|-0.18730028999999884
2024-03-14 22:53:00|1|101806000|0.0196452|1999999.2312000003|999.99|1998999.2412000003|21135127.239759926|-0.20694548999999884
2024-03-14 22:53:00|0|101359000|0.02443029|2476229.76411|1238.11|-2477467.8741099997|18657659.365649927|-0.18251519999999885
2024-03-14 22:53:00|0|101359000|0.00685|694309.15|347.15|-694656.3|17963003.065649927|-0.17566519999999886
2024-03-14 22:53:00|0|101359000|0.00015048|15252.502320000001|7.62|-15260.122320000002|17947742.943329927|-0.17551471999999885
2024-03-14 22:53:00|0|101359000|0.16856923|17086008.58357|8543.0|-17094551.58357|853191.3597599268|-0.006945489999998861
2024-03-14 22:53:00|1|101602000|0.01226547|1246196.28294|623.09|1245573.19294|2098764.552699927|-0.01921095999999886
2024-03-14 22:53:00|0|101644000|0.16707166|16981831.809040003|8490.91|-16990322.719040003|-14891558.166340075|0.14786070000000115
2024-03-14 22:53:00|1|101602000|0.17484697|17764801.845939998|8882.4|17755919.44594|2864361.2795999236|-0.02698626999999884
2024-03-14 22:53:00|1|101602000|0.00489725|497570.3945|248.78|497321.61449999997|3361682.894099924|-0.03188351999999884
2024-03-14 22:53:00|1|101602000|0.00589576|599021.00752|299.51|598721.49752|3960404.3916199235|-0.03777927999999884
2024-03-14 22:53:00|1|101602000|0.0002|20320.4|10.16|20310.24|3980714.6316199237|-0.03797927999999884
2024-03-14 22:53:00|1|101602000|0.00098423|99999.73646|49.99|99949.74646|4080664.378079924|-0.03896350999999884
2024-03-14 22:53:00|1|101602000|0.00984232|999999.3966399999|499.99|999499.40664|5080163.7847199235|-0.04880582999999884
2024-03-14 22:53:00|1|101602000|0.01970462|2002028.80124|1001.01|2001027.79124|7081191.575959924|-0.06851044999999883
2024-03-14 22:53:00|1|101602000|0.00091032|92490.33264000001|46.24|92444.09264|7173635.668599924|-0.06942076999999884
2024-03-14 22:53:00|1|101806000|0.00396213|403368.60678000003|201.68|403166.92678000004|7576802.595379924|-0.07338289999999884
2024-03-14 22:53:00|1|101602000|0.001966|199749.53199999998|99.87|199649.66199999998|7776452.257379924|-0.07534889999999883
2024-03-14 22:53:00|0|101737000|0.03992709999999999|4062063.3726999993|2031.03|-4064094.402699999|3712357.854679925|-0.03542179999999884
2024-03-14 22:53:00|0|101737000|0.015|1526055.0|763.02|-1526818.02|2185539.834679925|-0.020421799999998838
2024-03-14 22:53:00|0|101737000|0.0834|8484865.8|4242.43|-8489108.23|-6303568.395320076|0.06297820000000116
2024-03-14 22:53:00|0|101737000|0.00523748|532845.5027600001|266.42|-533111.9227600001|-6836680.318080076|0.06821568000000117
2024-03-14 22:53:00|0|101737000|0.0467|4751117.899999999|2375.55|-4753493.449999999|-11590173.768080074|0.11491568000000116
2024-03-14 22:53:00|0|101737000|0.00973542|990452.42454|495.22|-990947.64454|-12581121.412620075|0.12465110000000115
2024-03-14 22:53:00|0|101648000|0.05815053|5910885.0734399995|2955.44|-5913840.51344|-18494961.926060073|0.18280163000000116
2024-03-14 22:53:00|1|101806000|9.816e-05|9993.27696|4.99|9988.28696|-18484973.639100075|0.18270347000000114
2024-03-14 22:53:00|1|101806000|0.01675223|1705477.52738|852.73|1704624.7973800001|-16780348.841720074|0.16595124000000114
2024-03-14 22:53:00|1|101806000|0.00490721|499583.42126000003|249.79|499333.63126000005|-16281015.210460074|0.16104403000000114
2024-03-14 22:53:00|1|101602000|0.16096618|16354485.82036|8177.24|16346308.58036|65293.369899924845|7.785000000115616e-05
2024-03-14 22:56:00|0|100633000|0.01288068|1296221.47044|648.11|-1296869.5804400002|-1231576.2105400753|0.012958530000001156
2024-03-14 22:56:00|1|100785000|0.0498161|5020715.6385|2510.35|5018205.288500001|3786629.0779599254|-0.03685756999999885
2024-03-14 22:56:00|1|100785000|0.01663619|1676678.40915|838.33|1675840.07915|5462469.1571099255|-0.05349375999999885
2024-03-14 22:56:00|1|100785000|0.05947164|5993849.2374|2996.92|5990852.3174|11453321.474509925|-0.11296539999999886
2024-03-14 22:56:00|1|100785000|0.01689584|1702847.2344|851.42|1701995.8144|13155317.288909925|-0.12986123999999885
2024-03-14 22:56:00|0|100633000|0.05619894|5655467.929020001|2827.73|-5658295.659020001|7497021.629889924|-0.07366229999999885
2024-03-14 22:56:00|0|100633000|0.01|1006330.0|503.16|-1006833.16|6490188.469889924|-0.06366229999999885
2024-03-14 22:56:00|1|100785000|0.00458944|462546.71040000004|231.27|462315.4404|6952503.910289924|-0.06825173999999885
2024-03-14 22:56:00|0|100708000|0.133|13394164.0|6697.08|-13400861.08|-6448357.169710076|0.06474826000000115
2024-03-14 22:56:00|0|100633000|0.013000000000000001|1308229.0|654.11|-1308883.11|-7757240.279710077|0.07774826000000115
2024-03-14 22:56:00|1|100785000|0.0279996|2821939.6859999998|1410.96|2820528.726|-4936711.553710077|0.04974866000000115
2024-03-14 22:56:00|0|100708000|0.00048801|49146.51108|24.57|-49171.081079999996|-4985882.634790077|0.05023667000000115
2024-03-14 22:56:00|0|100708000|0.00281872|283867.65375999996|141.93|-284009.58375999995|-5269892.218550077|0.053055390000001146
2024-03-14 22:56:00|0|100708000|0.0059|594177.2|297.08|-594474.2799999999|-5864366.498550077|0.05895539000000115
2024-03-14 22:56:00|0|100708000|0.13900001|13998413.00708|6999.2|-14005412.20708|-19869778.705630075|0.19795540000000117
2024-03-14 22:56:00|0|100708000|0.01194346|1202801.9696799999|601.4|-1203403.3696799998|-21073182.075310074|0.20989886000000116
2024-03-14 22:56:00|1|100785000|0.00099221|99999.88485000002|49.99|99949.89485000001|-20973232.180460073|0.20890665000000117
2024-03-14 22:56:00|1|100785000|0.00797066|803322.9680999999|401.66|802921.3080999999|-20170310.872360073|0.20093599000000117
2024-03-14 22:56:00|1|100534000|0.19801063|19906800.67642|9953.4|19896847.27642|-273463.5959400721|0.0029253600000011815
2024-03-14 22:56:00|0|100599000|0.0019|191138.1|95.56|-191233.66|-464697.2559400721|0.004825360000001181
2024-03-14 22:56:00|0|100185000|0.0008041000000000001|80558.75850000001|40.27|-80599.02850000001|-545296.2844400721|0.0056294600000011815
2024-03-14 22:56:00|0|100185000|0.00348437|349081.60845|174.54|-349256.14845|-894552.4328900721|0.009113830000001181
2024-03-14 22:56:00|0|100207000|0.00499253|500286.45371000003|250.14|-500536.59371000004|-1395089.0266000722|0.014106360000001181
2024-03-14 22:56:00|0|100207000|0.05372368|5383488.80176|2691.74|-5386180.54176|-6781269.568360073|0.06783004000000119
2024-03-14 22:56:00|0|100207000|0.02510449|2515645.62943|1257.82|-2516903.44943|-9298173.017790072|0.09293453000000118
2024-03-14 22:56:00|0|100207000|0.00606395|607650.23765|303.82|-607954.05765|-9906127.075440072|0.09899848000000118
2024-03-14 22:56:00|0|100207000|0.01852005|1855838.65035|927.91|-1856766.56035|-11762893.635790072|0.11751853000000118
2024-03-14 22:56:00|0|100185000|0.01|1001850.0|500.92|-1002350.92|-12765244.555790072|0.12751853000000118
2024-03-14 22:56:00|0|100207000|0.013000000000000001|1302691.0|651.34|-1303342.34|-14068586.895790072|0.1405185300000012
2024-03-14 22:56:00|0|100207000|0.02171526|2176021.05882|1088.01|-2177109.0688199997|-16245695.964610072|0.1622337900000012
2024-03-14 22:56:00|0|100315000|0.00035538|35649.9447|17.82|-35667.7647|-16281363.729310071|0.1625891700000012
2024-03-14 22:56:00|0|100315000|0.14084634|14129000.597099999|7064.5|-14136065.097099999|-30417428.82641007|0.3034355100000012
2024-03-14 22:56:00|0|100315000|0.0028808|288987.45200000005|144.49|-289131.94200000004|-30706560.76841007|0.3063163100000012
2024-03-14 22:56:00|0|100315000|0.00691748|693927.0062000001|346.96|-694273.9662|-31400834.734610073|0.3132337900000012
2024-03-14 22:56:00|1|100534000|0.00198937|199999.32358|99.99|199899.33358|-31200935.401030075|0.3112444200000012
2024-03-14 22:56:00|0|100207000|0.09159529999999999|9178490.2271|4589.24|-9183079.4671|-40384014.86813007|0.4028397200000012
2024-03-14 22:57:00|0|101504000|0.00148956|151196.29824|75.59|-151271.88824|-40535286.756370075|0.4043292800000012
2024-03-14 22:57:00|0|101504000|0.00621063|630403.78752|315.2|-630718.98752|-41166005.74389008|0.4105399100000012
2024-03-14 22:57:00|0|101504000|0.012629999999999999|1281995.5199999998|640.99|-1282636.5099999998|-42448642.253890075|0.42316991000000115
2024-03-14 22:57:00|0|101500000|0.18017303|18287562.545|9143.78|-18296706.325000003|-60745348.57889008|0.6033429400000012
2024-03-14 22:57:00|0|101504000|0.00985435|1000255.9423999999|500.12|-1000756.0623999999|-61746104.641290076|0.6131972900000012
2024-03-14 22:57:00|0|101504000|0.00997262|1012260.82048|506.13|-1012766.95048|-62758871.591770075|0.6231699100000012
2024-03-14 22:57:00|1|101999000|0.01641835|1674655.2816500003|837.32|1673817.9616500002|-61085053.630120076|0.6067515600000012
2024-03-14 22:57:00|1|101999000|0.004902|499999.098|249.99|499749.108|-60585304.52212007|0.6018495600000012
2024-03-14 22:57:00|1|101999000|0.0009193999999999999|93777.88059999999|46.88|93731.00059999998|-60491573.52152007|0.6009301600000012
2024-03-14 22:57:00|0|102060000|0.0223|2275938.0|1137.96|-2277075.96|-62768649.48152007|0.6232301600000012
2024-03-14 22:57:00|0|102010000|0.01422018|1450600.5618|725.3|-1451325.8618|-64219975.34332007|0.6374503400000012
2024-03-14 22:57:00|0|102010000|0.00807982|824222.4382|412.11|-824634.5482|-65044609.89152007|0.6455301600000012
2024-03-14 22:57:00|0|101412000|0.05546928|5625250.623360001|2812.62|-5628063.243360001|-70672673.13488007|0.7009994400000011
2024-03-14 22:57:00|0|101727000|0.0175|1780222.5000000002|890.11|-1781112.6100000003|-72453785.74488007|0.7184994400000011
2024-03-14 22:57:00|0|101412000|0.09523725|9658199.997|4829.09|-9663029.087|-82116814.83188006|0.8137366900000012
2024-03-14 22:57:00|0|101504000|0.01146247|1163486.55488|581.74|-1164068.29488|-83280883.12676007|0.8251991600000012
2024-03-14 22:57:00|1|101675000|9.829e-05|9993.63575|4.99|9988.64575|-83270894.48101006|0.8251008700000012
2024-03-14 22:57:00|1|101688000|0.00196389|199704.04632|99.85|199604.19632|-83071290.28469007|0.8231369800000012
2024-03-14 22:57:00|1|101688000|0.05646716|5742032.56608|2871.01|5739161.5560800005|-77332128.72861007|0.7666698200000013
2024-03-14 22:57:00|1|101688000|0.0410031|4169523.2328|2084.76|4167438.4728|-73164690.25581007|0.7256667200000013
2024-03-14 22:57:00|1|101675000|0.04494214|4569492.0845|2284.74|4567207.3445|-68597482.91131006|0.6807245800000014
2024-03-14 22:57:00|1|101675000|0.01229442|1250035.1535|625.01|1249410.1435|-67348072.76781006|0.6684301600000013
2024-03-14 22:57:00|1|101689000|0.05857236|5956164.716039999|2978.08|5953186.636039999|-61394886.13177006|0.6098578000000013
2024-03-14 22:57:00|0|101565000|0.06176654|6273318.635100001|3136.65|-6276455.285100001|-67671341.41687006|0.6716243400000014
2024-03-14 22:57:00|0|101565000|0.002925|297077.625|148.53|-297226.155|-67968567.57187006|0.6745493400000013
2024-03-14 22:57:00|1|101675000|0.1425668|14495479.389999999|7247.73|14488231.659999998|-53480335.91187006|0.5319825400000013
2024-03-14 22:57:00|1|101675000|9.835e-05|9999.73625|4.99|9994.74625|-53470341.16562006|0.5318841900000013
2024-03-14 22:57:00|1|101689000|0.010982899999999999|1116840.1180999998|558.42|1116281.6981|-52354059.46752006|0.5209012900000013
2024-03-14 22:57:00|1|101689000|0.00982709|999306.95501|499.65|998807.30501|-51355252.16251006|0.5110742000000013
2024-03-14 22:57:00|1|101689000|0.02|2033780.0|1016.89|2032763.11|-49322489.05251006|0.49107420000000124
2024-03-14 22:57:00|1|101689000|0.10061765|10231708.21085|5115.85|10226592.36085|-39095896.69166006|0.39045655000000123
2024-03-14 22:57:00|0|101505000|0.03740846|3797145.7323|1898.57|-3799044.3022999996|-42894940.99396006|0.4278650100000012
2024-03-14 22:57:00|1|101688000|0.0054832|557575.6416|278.78|557296.8616|-42337644.13236006|0.4223818100000012
2024-03-14 22:58:00|1|102462000|0.00186691|191287.33242|95.64|191191.69241999998|-42146452.439940065|0.4205149000000012
2024-03-14 22:58:00|1|102462000|0.0019515000000000001|199954.59300000002|99.97|199854.62300000002|-41946597.81694006|0.4185634000000012
2024-03-14 22:58:00|0|102300000|0.00107301|109768.923|54.88|-109823.803|-42056421.619940065|0.4196364100000012
2024-03-14 22:58:00|1|102462000|0.00097597|99999.83814|49.99|99949.84814|-41956471.77180006|0.4186604400000012
2024-03-14 22:58:00|1|102462000|0.02|2049240.0|1024.62|2048215.38|-39908256.39180006|0.39866044000000117
2024-03-14 22:58:00|0|102296000|0.00196|200500.16|100.25|-200600.41|-40108856.80180006|0.4006204400000012
2024-03-14 22:58:00|0|102303000|0.0241|2465502.3|1232.75|-2466735.05|-42575591.851800054|0.4247204400000012
2024-03-14 22:58:00|1|102462000|0.01857935|1903677.3597000001|951.83|1902725.5297|-40672866.32210005|0.4061410900000012
2024-03-14 22:58:00|1|102399000|0.18127111|18561980.392890003|9280.99|18552699.402890004|-22120166.919210047|0.2248699800000012
2024-03-14 22:58:00|0|102296000|0.05604|5732667.84|2866.33|-5735534.17|-27855701.08921005|0.28090998000000117
2024-03-14 22:58:00|1|102462000|0.05560001|5696888.2246199995|2848.44|5694039.784619999|-22161661.30459005|0.22530997000000116
2024-03-14 22:58:00|0|102300000|0.001|102300.0|51.15|-102351.15|-22264012.45459005|0.22630997000000116
2024-03-14 22:58:00|0|102300000|0.03476017|3555965.391|1777.98|-3557743.371|-25821755.825590048|0.26107014000000117
2024-03-14 22:58:00|1|102399000|0.00895372|916851.97428|458.42|916393.5542799999|-24905362.271310046|0.2521164200000012
2024-03-14 22:58:00|1|102399000|0.00977517|1000967.63283|500.48|1000467.15283|-23904895.118480045|0.24234125000000117
2024-03-14 22:58:00|1|102400000|0.2|20480000.0|10240.0|20469760.0|-3435135.1184800453|0.04234125000000116
2024-03-14 22:58:00|0|102299000|0.02|2045980.0|1022.99|-2047002.99|-5482138.108480046|0.06234125000000117
2024-03-14 22:58:00|0|102204000|0.013686199999999999|1398784.3847999999|699.39|-1399483.7747999998|-6881621.883280045|0.07602745000000116
2024-03-14 22:58:00|1|102462000|0.01460638|1496598.90756|748.29|1495850.61756|-5385771.265720045|0.06142107000000116
2024-03-14 22:58:00|0|102204000|0.049999|5110097.796|2555.04|-5112652.836|-10498424.101720046|0.11142007000000116
2024-03-14 22:58:00|0|102204000|0.1265272|12931585.948800001|6465.79|-12938051.7388|-23436475.840520047|0.23794727000000115
2024-03-14 22:58:00|1|102300000|0.09146045|9356404.035|4678.2|9351725.835|-14084750.005520046|0.14648682000000116
2024-03-14 22:58:00|1|102300000|0.00104739|107147.997|53.57|107094.427|-13977655.578520047|0.14543943000000115
2024-03-14 22:58:00|1|102300000|0.02157969|2207602.287|1103.8|2206498.487|-11771157.091520047|0.12385974000000115
2024-03-14 22:58:00|1|102300000|0.00041979|42944.517|21.47|42923.047|-11728234.044520047|0.12343995000000114
2024-03-14 22:58:00|1|102300000|0.00299265|306148.095|153.07|305995.02499999997|-11422239.019520046|0.12044730000000115
2024-03-14 22:58:00|0|102168000|0.00492872|503557.46496|251.77|-503809.23496000003|-11926048.254480045|0.12537602000000114
2024-03-14 22:58:00|0|102168000|0.09027128|9222836.13504|4611.41|-9227447.54504|-21153495.799520046|0.21564730000000115
2024-03-14 22:58:00|1|102295000|0.07436352|7607016.2784|3803.5|7603212.7784|-13550283.021120045|0.14128378000000114
2024-03-14 22:58:00|1|102300000|0.08250003|8439753.069|4219.87|8435533.199000001|-5114749.822120044|0.058783750000001134
2024-03-14 22:58:00|1|102295000|0.01463312|1496895.0104|748.44|1496146.5704|-3618603.2517200443|0.044150630000001134
2024-03-14 22:58:00|1|102295000|0.00558414|571229.6013|285.61|570943.9913|-3047659.2604200444|0.03856649000000113
2024-03-14 22:58:00|1|102295000|0.00024916|25487.822200000002|12.74|25475.0822|-3022184.1782200444|0.038317330000001135
2024-03-14 22:58:00|1|102295000|0.02814382|2878972.0669|1439.48|2877532.5869|-144651.59132004436|0.010173510000001135
2024-03-14 22:58:00|1|102295000|0.01955129|1999999.21055|999.99|1998999.22055|1854347.6292299556|-0.009377779999998864
2024-03-14 22:58:00|0|102161000|0.01421237|1451949.93157|725.97|-1452675.90157|401671.7276599556|0.004834590000001136
2024-03-14 22:58:00|0|102161000|0.0005|51080.5|25.54|-51106.04|350565.68765995564|0.005334590000001136
2024-03-14 22:58:00|0|102204000|0.0097876|1000331.8704|500.16|-1000832.0304|-650266.3427400445|0.015122190000001137
2024-03-14 22:58:00|1|102295000|0.01494256|1528549.1752000002|764.27|1527784.9052000002|877518.5624599557|0.0001796300000011363
2024-03-14 23:00:00|0|102167000|0.01067791|1090930.03097|545.46|-1091475.49097|-213956.92851004424|0.010857540000001137
2024-03-14 23:00:00|0|102167000|0.10469454|10696327.06818|5348.16|-10701675.22818|-10915632.156690044|0.11555208000000114
2024-03-14 23:00:00|0|102167000|0.0327031|3341177.6177|1670.58|-3342848.1977|-14258480.354390044|0.14825518000000115
2024-03-14 23:00:00|0|102167000|0.0030343|310005.32810000004|155.0|-310160.32810000004|-14568640.682490043|0.15128948000000114
2024-03-14 23:00:00|1|102275000|0.0727934|7444944.984999999|3722.47|7441222.515|-7127418.167490044|0.07849608000000115
2024-03-14 23:00:00|0|102160000|0.03009034|3074029.1344|1537.01|-3075566.1443999996|-10202984.311890043|0.10858642000000115
2024-03-14 23:00:00|1|102369000|0.01687642|1727622.23898|863.81|1726758.4289799999|-8476225.882910043|0.09171000000000115
2024-03-14 23:00:00|1|102218000|0.2|20443600.0|10221.8|20433378.2|11957152.317089956|-0.10828999999999886
2024-03-14 23:00:00|1|102369000|4.885e-05|5000.72565|2.5|4998.22565|11962150.542739956|-0.10833884999999886
2024-03-14 23:00:00|1|102369000|0.00978569|1001751.29961|500.87|1001250.42961|12963400.972349957|-0.11812453999999886
2024-03-14 23:00:00|0|102200000|0.08552589999999999|8740746.979999999|4370.37|-8745117.349999998|4218283.622349959|-0.032598639999998874
2024-03-14 23:00:00|0|102167000|0.04340814|4434879.439379999|2217.43|-4437096.869379999|-218813.24703004025|0.010809500000001124
2024-03-14 23:00:00|0|102160000|0.12960966|13240922.8656|6620.46|-13247543.3256|-13466356.57263004|0.1404191600000011
2024-03-14 23:00:00|0|102167000|0.00038177|39004.29559|19.5|-39023.79559|-13505380.36822004|0.1408009300000011
2024-03-14 23:00:00|0|102002000|0.1207|12311641.4|6155.82|-12317797.22|-25823177.58822004|0.2615009300000011
2024-03-14 23:00:00|0|102167000|0.00490177|500799.13558999996|250.39|-501049.52559|-26324227.11381004|0.2664027000000011
2024-03-14 23:00:00|0|101800000|0.2|20360000.0|10180.0|-20370180.0|-46694407.11381004|0.4664027000000011
2024-03-14 23:00:00|1|101899000|0.00023209999999999998|23650.757899999997|11.82|23638.937899999997|-46670768.17591004|0.4661706000000011
2024-03-14 23:00:00|1|101899000|0.004897100000000001|499009.59290000005|249.5|498760.09290000005|-46172008.08301004|0.4612735000000011
2024-03-14 23:00:00|0|102167000|0.00019847|20277.084489999997|10.13|-20287.21449|-46192295.29750004|0.4614719700000011
2024-03-14 23:00:00|1|101956000|0.1923|19606138.8|9803.06|19596335.740000002|-26595959.557500035|0.26917197000000115
2024-03-14 23:00:00|0|101793000|0.01188574|1209885.13182|604.94|-1210490.07182|-27806449.629320033|0.2810577100000011
2024-03-14 23:00:00|0|101793000|0.00950741|967787.7861300001|483.89|-968271.6761300002|-28774721.305450033|0.2905651200000011
2024-03-14 23:00:00|1|101899000|0.00262998|267992.33202000003|133.99|267858.34202000004|-28506862.963430032|0.28793514000000114
2024-03-14 23:00:00|0|102003000|0.192143|19599162.429|9799.58|-19608962.009|-48115824.972430035|0.48007814000000115
2024-03-14 23:00:00|0|102001000|0.05785539|5901307.63539|2950.65|-5904258.285390001|-54020083.25782004|0.5379335300000011
2024-03-14 23:00:00|1|102160000|0.2|20432000.0|10216.0|20421784.0|-33598299.25782004|0.3379335300000011
